item_id,title,rating,description,genre
661,High Noon,4.0813953488372094,"A town Marshal, despite the disagreements of his newlywed bride and the townspeople around him, must face a gang of deadly killers alone at ""high noon"" when the gang leader, an outlaw he ""sent up"" years ago, arrives on the noon tr...",Western
662,Somewhere in Time,3.425,A Chicago playwright uses self-hypnosis to travel back in time and meet the actress whose vintage portrait hangs in a grand hotel.,"Drama,Romance"
663,Being There,3.8859649122807016,"After the death of his employer forces him out of the only home he's ever known, a simpleminded, sheltered gardener becomes an unlikely trusted advisor to a powerful tycoon and an insider in Washington politics.",Comedy
664,Texas Paris,3.5434782608695654,Documentary about and live performances from Texas's concerts in Paris on 4th and 22nd April 2001.,Drama
665,Alien 3,2.857142857142857,"This made-for-TV documentary details the work that went into the production of Alien 3, David Fincher's 1992 continuation of the classic series about the battle between starship crewman Ripley and the killer alien species that jus...","Action,Horror,Sci-Fi,Thriller"
666,Blood For Dracula,2.4,An ailing vampire count travels to Italy with his servant to find a bride.,Horror
667,Audrey Rose,2.1666666666666665,A stranger attempts to convince a happily married couple that their daughter is actually his daughter reincarnated.,Horror
668,Blood Beach,2.1666666666666665,"Something is attacking and killing people on the beach. David and Mariana, old friends, search for clues where they played as kids to uncover the mysterious creature.","Action,Horror"
669,Body Parts,1.4166666666666667,"After losing his arm in a car accident, a criminal psychologist has it replaced with a limb that belonged to a serial killer.",Horror
670,Body Snatchers,3.0,A teenage girl and her father discover alien clones are replacing humans on a remote U.S. military base in Alabama.,"Horror,Sci-Fi,Thriller"
671,Bride of Frankenstein,3.608695652173913,"Mary Shelley reveals the main characters of her novel survived: Baron Henry Frankenstein, goaded by an even madder scientist, builds his monster a mate.",Horror
672,Candyman,2.6825396825396823,"The Candyman, a murderous soul with a hook for a hand, is accidentally summoned to reality by a skeptic grad student researching the monster's myth.",Horror
673,Cape Fear,3.5476190476190474,"A convicted rapist, released from prison after serving a fourteen-year sentence, stalks the family of the lawyer who originally defended him.","Film-Noir,Thriller"
674,Cat People,2.895833333333333,An American man marries a Serbian immigrant who fears that she will turn into the cat person of her homeland's fables if they are intimate together.,Horror
675,Nosferatu,3.555555555555556,"A gothic tale of obsession between a haunted young woman and the terrifying vampire infatuated with her, causing untold horror in its wake.",Horror
676,The Crucible,3.3376623376623376,A Salem resident attempts to frame her ex-lover's wife for being a witch in the middle of the 1692 witchcraft trials.,Drama
678,Volcano,2.800970873786408,A volcano erupts in downtown Los Angeles and a city official and a seismologist try to stop its inevitable flow through the city.,"Drama,Thriller"
679,Conan the Barbarian,3.047169811320755,A powerful warrior seeks to avenge the genocide of his people and the murder of his parents at the hands of a snake cult.,"Action,Adventure"
680,Kull the Conqueror,2.5,A barbarian warrior becomes a king when he defeats a king in armed combat and the king's heir conspire to overthrow him and reclaim the throne by resurrecting an evil sorceress.,"Action,Adventure"
681,Wishmaster,2.3461538461538463,"A demonic djinn attempts to grant its owner three wishes, which will allow him to summon his brethren to Earth.",Horror
682,I Know What You Did Last Summer,3.061855670103093,Four young friends bound by a tragic accident are reunited when they find themselves being stalked by a hook-wielding maniac in their small seaside town.,"Horror,Mystery,Thriller"
683,Rocket Man,2.369565217391304,A recently widowed Welsh man struggles to build a rocket to launch his wife's ashes into space.,Comedy
684,In the Line of Fire,3.7916666666666665,"Secret Service agent Frank Horrigan couldn't save Kennedy, but he's determined not to let a clever assassin take out this president.","Action,Thriller"
685,Executive Decision,3.3701298701298703,"When terrorists seize control of an airliner, an intelligence analyst accompanies a commando unit for a midair boarding operation.","Action,Thriller"
686,A Perfect World,3.68,"A kidnapped boy strikes up a friendship with his captor, an escaped convict on the run from the law, while the search for him continues.","Action,Drama"
687,McHale's Navy,2.1791044776119404,"A retired Navy officer returns to active duty, along with a group of misfit sailors, to battle his former nemesis.","Comedy,War"
688,Leave It to Beaver,1.8571428571428568,"The misadventures of a suburban boy, family and friends.",Comedy
689,The Jackal,3.175,"An imprisoned I.R.A. fighter is freed to help stop a brutal, seemingly ""faceless"" assassin from completing his next job.","Action,Thriller"
690,Seven Years in Tibet,3.437086092715232,"Heinrich Harrer, an Austrian climber, breaks out of prison and travels to the holy city of Lhasa. He is employed as an instructor to the 14th Dalai Lama and soon becomes his close confidante.","Drama,War"
691,Dark City,3.466666666666667,"A man struggles with memories of his past, which include a wife he cannot remember and a nightmarish world no one else ever seems to wake up from.","Film-Noir,Sci-Fi,Thriller"
692,The American President,3.627329192546584,"A widowed U.S. President running for reelection and an environmental lobbyist fall in love. It's all above-board, but ""politics is perception,"" and sparks fly anyway.","Comedy,Drama,Romance"
693,Casino,3.648351648351648,"In Las Vegas, two best friends--a casino executive and a Mafia enforcer--compete for a gambling empire and a fast-living, fast-loving socialite.",Drama
694,Persuasion,4.045454545454546,"Eight years after Anne Elliot was persuaded not to marry a dashing man of humble origins, they meet again. Will she seize her second chance at true love?",Romance
695,Kicking and Screaming,2.923076923076923,"A bunch of guys hang around their college for months after graduation, continuing a life much like the one before graduation.","Comedy,Drama"
696,City Hall,3.1184210526315788,"The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.","Drama,Thriller"
697,The Basketball Diaries,3.425,A teenager finds his dreams of becoming a basketball star threatened after he free falls into the harrowing world of drug addiction.,Drama
698,The Browning Version,3.0,"Andrew Crocker-Harris (Michael Redgrave), a classics teacher at an English school, is afflicted with a heart ailment and an unfaithful wife (Jean Kent). His interest in his pupils wanes as he looks towards his final days in employ...",Drama
699,Little Women,3.676470588235294,"19th century Massachusetts. While the March sisters - Jo, Meg, Amy, and Beth - enter the threshold of womanhood, they go through many ups and downs in life and endeavor to make important decisions that can affect their future.",Drama
700,Miami Rhapsody,2.6,"Gwyn begins doubting her ""yes"" to Matt's wedding proposal, when she hears about her parents' and brother's adultery.",Comedy
701,"The Wonderful, Horrible Life of Leni Riefenstahl",4.0,"A documentary about the life and work of Leni Riefenstahl, a German film director most notorious for making the most effective propaganda films for the Nazis.",Documentary
702,Barcelona,3.0384615384615383,"An American working in Barcelona, having sworn off beautiful women, is forced to be host to his playboy cousin in this witty comedy of good intentions and mixed signals.","Comedy,Romance"
703,Widows' Peak,3.5789473684210527,"In 1934, an English widow moves to Widows' Peak, Ireland. She befriends other widows and the son of one. Hostility escalates between her and an Irish spinster.",Drama
704,The House of the Spirits,3.0416666666666665,"A rancher, his clairvoyant wife, and their family face turbulent years in South America in this adaptation of Isabel Allende's best-seller.","Drama,Romance"
705,Singin' in the Rain,3.992700729927008,A silent film star falls for a chorus girl just as he and his delusionally jealous screen partner are trying to make the difficult transition to talking pictures in 1920s Hollywood.,"Musical,Romance"
706,Bad Moon,2.6666666666666665,"After being bitten by a werewolf in the jungle, Ted looks for a cure. His lawyer sister, with a son and dog, invites him to park his camper by her house in the woods and live out of her fridge.",Horror
707,Enchanted April,3.942028985507247,"Four English women, after World War I, who are unhappy with their lives, and their time away on vacation in a beautiful Italian villa.",Drama
709,Strictly Ballroom,4.038834951456311,A maverick dancer risks his career by performing an unusual routine and sets out to succeed with a new partner.,"Comedy,Romance"
710,Better Off Dead...,3.5641025641025643,"After his girlfriend Beth Truss ditches him for boorish ski jock Roy Stalin, sad-sack high-school student Lane Meyer decides that suicide is the only answer, but his inept attempts bring him nothing but agony and embarrassment.",Comedy
712,Tin Men,3.08,A minor car accident drives two rival aluminum-siding salesmen to the ridiculous extremes of man versus man in 1963 Baltimore.,"Comedy,Drama"
713,Othello,3.611111111111111,"The Moorish General Othello is manipulated into thinking that his new wife Desdemona has been carrying on an affair with his Lieutenant Michael Cassio, when in reality, it is all part of the scheme of a bitter Ensign named Iago.",Drama
714,Carrington,3.230769230769231,The platonic relationship between artist Dora Carrington and writer Lytton Strachey in the early twentieth century.,"Drama,Romance"
715,To Die For,3.2758620689655173,A beautiful but naïve aspiring television personality films a documentary on teenagers with a darker ulterior motive.,"Comedy,Drama"
716,Home for the Holidays,3.155172413793104,"After being fired, making out with her soon-to-be ex-boss, and discovering that her daughter plans to spend Thanksgiving with her boyfriend, Claudia Larson faces the unenviable task of spending the holiday with her exceedingly dul...","Drama,Romance"
717,The Juror,2.7948717948717947,A juror in a Mafia trial is forced by a compulsive mob enforcer to convince the other jurors to vote not guilty.,"Drama,Thriller"
718,In the Bleak Midwinter,3.6875,"A 15 minutes minimalist summa of theatre art: threshold, space, voice, body, craziness, and crisis. In the bleak midwinter, a young group of Estonian non-professional actors explores the constituent elements of theatre and life.",Comedy
719,Canadian Bacon,2.357142857142857,"The U.S. President, low in the opinion polls, gets talked into raising his popularity by trying to start a cold war against Canada.","Comedy,War"
720,First Knight,3.023809523809524,"Lancelot falls in love with Guinevere, who is due to be married to King Arthur. Meanwhile, a violent warlord tries to seize power from Arthur and his Knights of the Round Table.","Action,Adventure,Drama,Romance"
721,Mallrats,3.471698113207548,"Both dumped by their girlfriends, two best friends seek refuge in the local mall.",Comedy
722,Nine Months,2.9473684210526314,"When he finds out his longtime girlfriend is pregnant, a commitment-phobe realizes he might have to change his lifestyle for better or much, much worse.",Comedy
723,Boys on the Side,3.147058823529412,"Robin shares a ride in her car with Jane from New York to Los Angeles. They stop at Jane's friend Holly's place in Pittsburgh and take her with them west, making a long stop in Tucson. The three very different women become close f...","Comedy,Drama"
724,Circle of Friends,3.486842105263158,"Three women, who've been friends since childhood, meet at university in Dublin in 1957. Student and boyfriend life begins.","Drama,Romance"
725,Exit to Eden,2.75,"Elliot heads for the sexual fantasy island, Eden. He takes some photos of diamond smugglers. They and undercover cops want the photos and follow him to Eden.",Comedy
726,Fluke,2.4285714285714284,"After a man dies in a car crash, he is reincarnated as a dog and attempts to reconnect with his family.","Childrens,Drama"
727,Immortal Beloved,3.4838709677419355,"A biopic exploring Beethoven's tumultuous life, focusing on his romantic pursuits. The film investigates the identity of the mysterious woman to whom the composer penned a passionate love letter, delving into his complex relations...","Drama,Romance"
728,Junior,3.0,"As part of a fertility research project, a male scientist agrees to carry a pregnancy in his own body.","Comedy,Sci-Fi"
729,Nell,3.475,"In a remote woodland cabin, a small-town doctor discovers Nell - a beautiful young hermit-woman with many secrets.",Drama
730,Queen Margot,3.5,"Young Queen Margot finds herself trapped in an arranged marriage amidst a religious war between Catholics and Protestants. She hopes to escape with a new lover, but finds herself imprisoned by her powerful and ruthless family.","Drama,Romance"
731,Corrina Corrina,3.1538461538461537,"In 1959, a widower hires a warm-hearted housekeeper/nanny to care for his seven-year-old daughter.","Comedy,Drama,Romance"
732,Dave,3.640449438202247,An uncanny Presidential lookalike named Dave is recruited by the Secret Service to become a momentary stand-in for the President of the United States.,"Comedy,Romance"
733,Go Fish,3.2,A romantic tale about finding a soulmate. The only difference here is that both partners are women...in Chicago's lesbian community.,"Drama,Romance"
734,Made in America,2.5185185185185186,"A young black woman discovers that her father was a sperm donor, and if that weren't bad enough, he's white.",Comedy
735,Philadelphia,3.860294117647059,"When a man with HIV is fired by his law firm because of his condition, he hires a homophobic small-time lawyer as the only willing advocate for a wrongful dismissal suit.",Drama
736,Shadowlands,3.9220779220779214,"C.S. Lewis, a world-renowned Christian theologian, writer and professor, leads a passionless life until he meets spirited poet Joy Gresham from the U.S.","Drama,Romance"
737,Sirens,2.9655172413793105,"When a painting is termed blasphemous, a young minister and his wife visit the artist... and the three sexually playful models living with him.","Comedy,Drama"
738,Threesome,2.9,"A girl named Alex is by mistake housed with 2 guys, Stuart and Eddy, in a college dorm suite. After initial problems they become friends. Stuart has the hots for Alex, Alex for Eddy and Eddy for Stuart. Can it work?","Comedy,Romance"
739,Pretty Woman,3.3354037267080745,"Edward, a rich entrepreneur, hires Vivian, a prostitute, to accompany him to a few social events. Trouble ensues when he falls in love with her and they try to bridge the gap between their worlds.","Comedy,Romance"
740,Jane Eyre,3.4761904761904763,A mousy governess who softens the heart of her employer soon discovers that he's hiding a terrible secret.,"Drama,Romance"
741,The Last Supper,3.4482758620689653,"A group of idealistic, but frustrated, liberals succumb to the temptation of murdering rightwing pundits for their political beliefs.","Drama,Thriller"
742,Ransom,3.6564885496183206,"Multi-millionaire Tom Mullen's son is kidnapped, but after initially agreeing to pay the ransom Mullen then decides to use the ransom money as a bounty.","Drama,Thriller"
743,The Crow: City of Angels,1.9722222222222223,The spirit of the Crow resurrects a car mechanic seeking revenge for the murder of his son.,"Action,Thriller"
744,Michael Collins,3.4565217391304346,"Neil Jordan's historical biopic of Irish revolutionary Michael Collins, the man who led a guerrilla war against the UK, helped negotiate the creation of the Irish Free State, and led the National Army during the Irish Civil War.","Drama,War"
745,The Ruling Class,3.875,"A member of the House of Lords dies, leaving his estate to his son. Unfortunately, his son thinks he is Jesus Christ. Their other, somewhat more respectable family members plot to steal the estate from him; murder and mayhem ensue.",Comedy
746,Real Genius,3.6638655462184873,"An uptight teenage prodigy enters a top engineering college, but feels awkward among the freewheeling students. When a professor aims to turn their laser project into a military weapon, he and his offbeat roommate plot to ruin the...",Comedy
747,Benny & Joon,3.4607843137254903,A mentally ill young woman finds her love in an eccentric man who models himself after Buster Keaton.,"Comedy,Romance"
748,The Saint,3.1262135922330097,"Simon ""The Saint"" Templar (Val Kilmer), is a thief for hire, whose latest job to steal the secret process for cold fusion puts him at odds with a traitor bent on toppling the Russian government, as well as the woman who holds its ...","Action,Romance,Thriller"
749,The MatchMaker,3.127659574468085,"Marcy is an assistant to Senator John McGlory, who is having problems with a re-election campaign. Desperate for Irish votes, McGlory's chief of staff Nick sends Marcy to Ireland to trace McGlory's relatives or ancestors. Marcy ar...","Comedy,Romance"
750,Amistad,3.84873949579832,"In 1839, the revolt of Mende captives aboard a Spanish owned ship causes a major controversy in the United States when the ship is captured off the coast of Long Island. The courts must decide whether the Mende are slaves or legal...",Drama
751,Tomorrow Never Dies,3.415730337078652,James Bond sets out to stop a media mogul's plan to induce a war between China and the United Kingdom.,"Action,Romance,Thriller"
752,The Replacement Killers,3.25,"A troubled hitman seeks aid from a forger to help him get papers to China. However, the drug lord has hired replacements to finish the job, and kill the hitman.","Action,Thriller"
753,Burnt By the Sun,3.7083333333333335,"In the USSR in 1936, shadows of Stalin's repressions fall on a famous, revolutionary hero. The accusations of him being a foreign spy are nonsense, and everyone knows that. However, a slow process of his downfall has already started.",Drama
754,Red Corner,3.3859649122807016,"An American attorney on business in China is wrongfully arrested and put on trial for murder, with a female defense lawyer from the country the only key to proving his innocence.","Crime,Thriller"
755,Jumanji,3.305263157894737,"When two kids find and play a magical board game, they release a man trapped in it for decades - and a host of dangers that can only be stopped by finishing the game.","Action,Adventure,Childrens,Fantasy,Sci-Fi"
756,Father of the Bride Part II,2.8984375,"George Banks must deal not only with his daughter's pregnancy, but also with his wife's.",Comedy
758,Lawnmower Man 2: Beyond Cyberspace,1.7142857142857142,"They thought they had destroyed him, but the simple gardener-turned-superkiller has found a way to reboot himself in Lawnmower Man 2: Beyond Cyberspace.","Sci-Fi,Thriller"
759,Fair Game,2.2,CIA operative Valerie Plame discovers her identity is allegedly leaked by the government as payback for an op-ed article her husband wrote criticizing the Bush administration.,Action
760,Screamers,2.6511627906976742,"A military commander stationed off planet during an interplanetary war travels through the devastated landscape to negotiate a peace treaty, but discovers that the primitive robots they built to kill enemy combatants have gained s...",Sci-Fi
761,Nick of Time,3.0454545454545454,"An unimpressive, everyday man is forced into a situation where he is told to kill a politician to save his kidnapped daughter.","Action,Thriller"
762,Beautiful Girls,3.363636363636364,A piano player at a crossroads in his life returns home to his friends and their own problems with life and love.,Drama
763,Happy Gilmore,3.3767123287671232,"After his grandmother's house is repossessed by the IRS, a bad tempered hockey player takes his talents to golf to earn the big bucks and get his grandmothers house back.",Comedy
764,If Lucy Fell,2.7586206896551726,Two NYC roommates have a pact to jump off Brooklyn Bridge if they haven't found life partners before she's 30. That's less than a month away.,"Comedy,Romance"
765,Boomerang,2.8125,A successful executive and womanizer finds his lifestyle choices have turned back on him when his new female boss turns out to be an even bigger deviant than he is.,"Comedy,Romance"
766,Man of the Year,3.111111111111111,A comedian who hosts a news satire program decides to run for president and a computerized voting machine malfunction gets him elected.,Documentary
767,The Addiction,2.1818181818181817,"A New York philosophy grad student turns into a vampire after getting bitten by one, and then tries to come to terms with her new lifestyle and frequent craving for human blood.",Horror
768,Casper,3.076923076923077,An afterlife therapist and his daughter meet a friendly young ghost when they move into a crumbling mansion in order to rid the premises of wicked spirits.,"Adventure,Childrens"
769,Congo,2.525,"When an expedition to the African Congo ends in disaster, a new team is assembled to find out what went wrong.","Action,Adventure,Mystery,Sci-Fi"
770,Devil in a Blue Dress,3.392857142857143,"A Black war hero is hired to find a mysterious woman, and gets mixed up in a murderous political scandal in 1948 Los Angeles.","Crime,Film-Noir,Mystery,Thriller"
771,Johnny Mnemonic,2.6578947368421053,"A data courier, literally carrying a data package inside his head, must deliver it before he dies from the burden or is killed by the Yakuza.","Action,Sci-Fi,Thriller"
772,Kids,3.0625,"A day in the life of a group of teens as they travel around New York City skating, drinking, smoking and deflowering virgins.",Drama
773,Mute Witness,2.9411764705882355,"A mute make-up artist working on a slasher movie being shot in Moscow, is locked in the studio after hours. While there, she witnesses a brutal murder, and must escape capture.",Thriller
774,The Prophecy,2.9375,"At the scene of a bizarre murder, L.A. homicide detective Thomas Dagget discovers a lethal heavenly prophecy now being fulfilled on earth. In his fight to stop the forces of evil, he finds an unlikely ally in an elementary school ...",Horror
775,Something to Talk About,2.769230769230769,A woman's world is rocked when she discovers her husband is cheating on her.,"Comedy,Drama,Romance"
776,Three Wishes,3.2222222222222223,"In an unexplained act of charity, Jeanne Holman, picks up an injured, apparent tramp and takes him home to care for him little realizing who he was, or the effect he would have on her life and those of her family.",Drama
778,Don Juan DeMarco,3.554054054054054,"A psychiatrist must cure a young patient who presents himself as Don Juan, the world's greatest lover.","Comedy,Drama,Romance"
779,Drop Zone,2.533333333333333,A tough cop teams up with a professional skydiver to capture a renegade computer hacker on the run from the law.,Action
780,Dumb & Dumber,3.015151515151515,"A frustrated actress with a strong character, Shiri is 30 but seems much younger as everyone seems to be constantly reminding her in both her personal and professional lives.",Comedy
781,French Kiss,3.3373493975903616,A woman flying to France to confront her straying fiance gets into trouble when the charming crook seated next to her uses her for smuggling.,"Comedy,Romance"
782,Little Odessa,2.6,A cold-blooded hitman visits his estranged Russian immigrant family in Brooklyn.,Drama
783,Milk Money,2.72972972972973,A group of young boys befriend a prostitute named V.,"Comedy,Romance"
785,Only You,3.1538461538461537,"As a teen, Faith was told that her destiny is a man named Damon Bradley. Years later, when she's about to marry someone else, a Damon Bradley calls to wish them well, and Faith blows off her wedding to follow Damon to Italy.","Comedy,Romance"
786,The Perez Family,2.642857142857143,"In 1980, USA opens to Cuban refugees. Once in Miami, Dorita tries to create a Perez ""family"" of 3 to get a sponsor. She wants Juan to be her ""husband"" - plus a ""son"" or ""dad"".","Comedy,Romance"
787,Roommates,3.230769230769231,An elderly yet young-at-heart man moves in with his grandson and both their lives turn upside-down.,"Comedy,Drama"
789,Swimming with Sharks,3.574468085106383,"A young, naive Hollywood studio assistant finally turns the tables on his incredibly abusive producer boss.","Comedy,Drama"
790,Tommy Boy,2.909090909090909,"After his auto-parts tycoon father dies, the overweight, underachieving son teams up with a snide accountant to try and save the family business.",Comedy
791,The Baby-Sitters Club,2.5,Seven junior-high-school girls organize a daycare camp for children while at the same time experiencing classic adolescent growing pains.,Childrens
792,Bullets Over Broadway,3.7176470588235295,"In New York in 1928, a struggling playwright is forced to cast a mobster's talentless girlfriend in his latest drama in order to get it produced.",Comedy
793,Crooklyn,3.5,"Spike Lee's vibrant semi-autobiographical portrait of a school teacher, her stubborn jazz musician husband and their five kids living in Brooklyn in 1973.",Comedy
794,It Could Happen to You,3.6666666666666665,A police officer promises to share his lottery ticket with a waitress in lieu of a tip.,"Drama,Romance"
795,Richie Rich,2.45,"Richie Rich is the richest kid in the world. The one thing Richie doesn't have is friends. When his parents suddenly go missing, Richie hooks up with a group of kids who just might fill the void in his life, while helping save his...","Childrens,Comedy"
796,Speechless,3.083333333333333,The family of a special-needs teen is good at dealing with the challenges he faces--and excellent at creating new ones.,"Comedy,Romance"
797,Timecop,3.096774193548387,"Max Walker, an officer for a security agency that regulates time travel, must fend for his life against a shady politician who's intent on changing the past to control the future.","Action,Sci-Fi"
798,Bad Company,2.2222222222222223,"When an Ivy League-educated C.I.A. Agent is killed during an operation, the secret agency recruits his twin brother (Chris Rock).",Action
799,Boys Life,3.2,An eccentric single mother tries to raise her young teenage son.,Drama
800,In the Mouth of Madness,2.8846153846153846,An insurance investigator begins discovering that the impact a horror writer's books have on his fans is more than inspirational.,"Horror,Thriller"
801,The Air Up There,2.8125,A basketball coach travels to Africa to recruit a new star.,Comedy
802,Hard Target,2.7,"A woman hires a drifter as her guide through New Orleans in search of her missing father. In the process, they discover a deadly game of cat and mouse behind his disappearance.","Action,Adventure,Crime,Thriller"
803,Heaven & Earth,2.555555555555556,"A woman takes the law into her own hands after police ignore her pleas to arrest the man responsible for her husband's death, and finds herself not only under arrest for murder but falling in love with an officer.","Action,Drama,War"
804,Jimmy Hollywood,2.875,"A failing actor living in crime infested Los Angeles, frustrated with his career, decides to take the law into his own hands, and becomes the leader of a mock-vigilante group that videotapes criminals and turns them over to the po...",Comedy
805,Manhattan Murder Mystery,3.6296296296296298,Middle-aged New York married couple Larry and Carol Lipton suspect foul play when their neighbor Paul House's wife Lillian suddenly drops dead.,"Comedy,Mystery"
806,Menace II Society,3.4693877551020407,A young street hustler attempts to escape the rigors and temptations of the ghetto in a quest for a better life.,"Action,Crime,Drama"
807,Poetic Justice,2.7777777777777777,Grieving hairdresser Justice goes on a road trip from South Central L.A. to Oakland on a mail truck alongside her friend and an obnoxious postal worker.,Drama
808,The Program,2.838709677419355,"An Irish sports journalist becomes convinced that Lance Armstrong's performances during the Tour de France victories are fueled by banned substances. With this conviction, he starts hunting for evidence that will expose Armstrong.","Action,Drama"
809,Rising Sun,2.9069767441860463,"When an escort girl is found dead in the offices of a Japanese company in Los Angeles, detectives Web Smith and John Connor act as liaison between the company's executives and the investigating cop Tom Graham.","Action,Drama,Mystery"
810,The Shadow,2.888888888888889,"In 1930s New York City, The Shadow (Alec Baldwin) battles his nemesis, Shiwan Khan (John Lone), who is building an atomic bomb.",Action
811,Thirty-Two Short Films About Glenn Gould,3.9444444444444446,"A collection of vignettes highlighting different aspects of the life, work, and character of the acclaimed Canadian classical pianist.",Documentary
812,Andre,3.111111111111111,The true story of how a seal named Andre befriended a little girl named Toni and her family in 1962.,"Adventure,Childrens"
813,The Celluloid Closet,3.892857142857143,A documentary surveying the various Hollywood screen depictions of homosexuals and the attitudes behind them throughout the history of North American film.,Documentary
815,One Fine Day,3.2264150943396226,"The lives of two strangers and their young children unexpectedly intersect on one hectic, stressful day in New York City.","Drama,Romance"
816,Candyman: Farewell to the Flesh,2.5,The Candyman arrives in New Orleans and sets his sights on a young woman whose family was ruined by the immortal killer years before.,Horror
818,Girl 6,2.7916666666666665,An aspiring actress disappointed by her treatment in the movie industry turns to phone sex to make a living.,Comedy
819,Eddie,2.6923076923076925,"Coincidences lead to the New York Knicks, getting its loudest fan, Edwina ""Eddie"" Franklin, as coach. Season victory?",Comedy
820,Space Jam,2.7934782608695654,"In a desperate attempt to win a basketball match and earn their freedom, the Looney Tunes seek the aid of retired basketball champion, Michael Jordan.","Adventure,Animation,Childrens,Comedy,Fantasy"
821,Mrs. Winterbourne,3.0454545454545454,"Connie, unwed and pregnant, is heading to Boston by train when she meets wealthy newlyweds Hugh and Patricia. The train crashes, and when Connie comes to in the hospital, she is mistaken for Patricia, who died in the crash with Hugh.","Comedy,Romance"
823,Mulholland Falls,2.8860759493670884,"In 1950's Los Angeles, a special crime squad of the LAPD investigates the murder of a young woman.","Crime,Film-Noir,Thriller"
824,The Great White Hype,2.770833333333333,"The boxing champ's promoter thinks change is needed. He finds the one man who's beaten his champ, a white man now in a rock band. Like Rocky, he trains heavily whereas the champ slacks.",Comedy
825,The Arrival,3.0123456790123457,"Zane, an astronomer, discovers intelligent alien life. But the aliens are keeping a deadly secret, and will do anything to stop Zane from learning it.","Action,Sci-Fi,Thriller"
826,The Phantom,2.5454545454545454,"The Phantom, descendent of a line of African superheroes, travels to New York City to thwart a wealthy criminal genius from obtaining three magic skulls which would give him the secret to ultimate power.",Adventure
827,Daylight,2.7818181818181817,Disaster in a New York tunnel as explosions collapse both ends of it. One hero tries to help the people inside find their way to safety.,"Action,Adventure,Thriller"
828,Alaska,2.6923076923076925,"While searching for their missing father in the mountains of Alaska, two siblings come across a baby polar bear on the run from a pair of poachers.","Adventure,Childrens"
829,Fled,2.6451612903225805,Two prisoners chained together flee during an escape attempt gone bad.,"Action,Adventure"
831,Escape from L.A.,2.4545454545454546,"Snake Plissken is once again called in by the United States government to do a dirty job. This time to recover a potential doomsday device from Los Angeles, now an autonomous island where undesirables are exiled.","Action,Adventure,Sci-Fi,Thriller"
832,Bogus,2.5454545454545454,"Recently orphaned, a young boy is taken in by his godmother who is shocked to realize that she can see the boy's imaginary friend: a flamboyant, French magician named Bogus.","Childrens,Drama,Fantasy"
833,Bulletproof,3.1739130434782608,"Two criminals, Keats and Moses, end their friendship, when Keats turns out to be an undercover cop. Many years later, the two are forced to work together when Keats is assigned to protect Moses as a witness.",Action
834,Halloween: The Curse of Michael Myers,2.2857142857142856,"Six years after Michael Myers last terrorized Haddonfield, he returns there in pursuit of his niece, Jamie Lloyd, who has escaped with her newborn child, for which Michael and a mysterious cult have sinister plans.","Horror,Thriller"
835,The Gay Divorcee,3.7857142857142856,A woman thinks a flirting man is the co-respondent her lawyer has hired to expedite her divorce.,"Comedy,Musical,Romance"
836,Ninotchka,3.769230769230769,A stern Soviet woman sent to Paris to supervise the sale of jewels seized from Russian nobles finds herself attracted to a man who represents everything she is supposed to detest.,"Comedy,Romance"
837,Meet John Doe,3.92,"A penniless drifter is recruited by an ambitious columnist to impersonate a non-existent person who said he'd be committing suicide as a protest, and a social movement begins.",Drama
840,Last Man Standing,2.7058823529411766,A drifting gunslinger-for-hire finds himself in the middle of an ongoing war between the Irish and Italian mafia in a Prohibition era ghost town.,"Action,Drama,Western"
841,The Glimmer Man,2.74468085106383,"Two cops are forced to work together to solve a chain of mysterious killings by a killer nicknamed ""The Family Man"".","Action,Thriller"
842,Pollyanna,3.1481481481481484,A young girl comes to an embittered town and confronts its attitude with her determination to see the best in life.,"Childrens,Comedy,Drama"
843,The Shaggy Dog,3.0,A man tries to live a normal life despite the fact that he sometimes turns into a sheepdog.,"Childrens,Comedy"
844,Freeway,3.3902439024390243,"A twisted take on ""Little Red Riding Hood"", with a teenage juvenile delinquent on the run from a social worker travelling to her grandmother's house and being hounded by a charming, but sadistic, serial killer and pedophile.",Crime
845,That Thing You Do!,3.4571428571428573,"A local Pennsylvania band scores a one-hit wonder in 1964 and rides the star-making machinery as long as they can, with lots of help from their manager.",Comedy
846,To Gillian on Her 37th Birthday,2.9743589743589745,"David's wife died 2 years ago. He, his teen daughter Rachel, her cute friend and 2 in-laws trying to fix him up with a friend, are all spending the weekend at his beach house. David still ""talks to his wife"" and neglects Rachel.","Drama,Romance"
847,Looking for Richard,3.69811320754717,"Al Pacino's deeply-felt rumination on Shakespeare's significance and relevance to the modern world through interviews and an in-depth analysis of ""Richard III.""","Documentary,Drama"
849,Days of Thunder,2.7169811320754715,A young hot-shot stock car driver gets his chance to compete at the top level.,"Action,Romance"
853,Braindead,3.857142857142857,A government employee discovers that the cause of the tensions between the two political parties is a race of extraterrestrial insects eating the brains of the politicians.,"Comedy,Horror"
854,Bad Taste,3.375,The population of a small town disappears and is replaced by aliens that chase human flesh for their intergalactic fast-food chain.,"Comedy,Horror"
